Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Port alive Duration (S),Connection Point,Packets Looked Up,Packets Matched,Label
4,350321,21121853,59415297,212894,1627,4,4,654437,654311,0
3,123645,106143760,120722173,321008,2687,5,3,1007375,1007240,0
1,314711,51007174,38518719,315461,1287,5,1,987268,987144,0
4,305085,25503227,100231256,284553,1617,5,4,992507,992383,0
1,313516,19467676,19526838,314069,797,4,1,980230,980114,0
1,1007,12652258,48150662,245749,1005,5,1,644666,644546,0
3,183350,209442027,105133116,156194,2900,5,3,667328,667193,0
4,306535,38247632,176174462,290143,2967,5,4,1010958,1010823,0
1,3034,69414994,63269073,4294,1946,5,1,14045,13925,1
1,517,6327138,29226004,245064,935,5,1,643392,643276,0
1,3742,63164344,120104478,6339,3037,5,2,21327,21104,4
3,123677,106148208,120726621,321040,2737,5,3,1007829,1007694,0
2,2170,296140,38150264,3744,3226,5,4,18519,18274,4
2,3038,69414898,73515649,248031,1930,5,2,656048,655922,0
2,186,6304399,27997,268,166,5,2,1612,1514,2
2,3222,75719320,63326767,4563,2126,4,2,19860,19732,1
1,317956,120436243,114354138,319571,2497,5,1,1004620,1004485,0
4,3969,50709420,12828298,2027,2296,4,4,16190,16055,1
4,350514,21148583,59466092,213433,1927,5,4,658044,657917,0
2,401,38420,18933315,698,201,5,2,2084,1973,2
3,796,18941245,24222,182,216,5,3,121133,121020,3
1,134,9321,6324807,338,181,4,1,197527,197427,3
1,6071,126246544,162466019,415130,2717,4,1,670532,670395,0
2,290526,182495921,38254860,306587,3050,5,4,969650,969506,0
2,1189,18956481,37949082,2164,1101,5,2,6827,6700,1
2,948,25231025,22951643,245267,1005,5,2,644666,644546,0
3,629,69710,62675,536,582,5,4,2685,2558,1
3,119122,36165594,51161179,316830,1207,4,3,985980,985857,0
3,235,31099,12660300,900,286,5,3,2135,2034,3
2,186704,39462013,36688403,120879,2160,5,2,514971,514886,0
4,34651,8171981,1676497,30890,76,5,4,65922,65827,3
3,124096,112477446,127048118,321344,2937,4,3,1010310,1010175,0
1,2271,37904924,79750130,247435,1580,5,1,651099,650975,0
2,3690,94619290,69662686,5077,2467,5,3,21013,20785,4
2,105,14009,14083,106,106,5,2,99346,99253,3
1,178348,20150817,12634161,299567,1050,4,2,950681,950551,0
1,2084,50471720,38059515,3260,1972,4,2,12856,12641,4
2,5938,157694756,105753415,413921,2577,5,2,669051,668915,0
2,4076,63294998,50684736,3665,2271,4,3,10681,10515,4
4,306155,31915571,163475465,288663,2647,4,4,1007021,1006886,0
4,350406,21133571,59443267,213215,1757,5,4,656040,655914,0
4,1097,31119862,6344592,635,176,5,4,2350,2252,3
4,349970,14846814,82405749,158666,2570,5,4,663691,663556,0
3,8570,158007268,132830667,8376,2876,5,3,26340,26211,1
2,284546,100230380,25502629,305080,1610,4,4,956760,956628,0
2,1412,176921,19102381,2146,1772,5,2,6313,6181,1
4,305099,25505173,100232924,284565,1637,5,4,992549,992425,0
3,116,15635,18925785,633,126,5,3,1780,1680,3
4,349391,14744977,34135790,211559,1147,5,4,646023,645898,0
1,4588,100978744,118262002,413118,2177,5,1,662657,662526,0
3,81,11113,6322945,379,76,5,3,615,516,3
2,1326,31548370,42613337,413360,1047,4,2,983932,983810,0
2,50,3672,41935,352,407,5,2,1496,1385,1
1,314141,38385058,25868986,314693,977,5,1,982992,982876,0
2,7483,138926503,225720854,421564,3047,5,2,1012263,1012128,0
3,177912,114647120,110726809,287587,1807,5,3,656973,656847,0
1,316141,88854071,61848246,317063,1727,5,1,993741,993617,0
2,466,12622544,15835,120,126,5,2,1672,1578,2
1,3834,63170436,126414398,6558,3117,5,2,21909,21686,4
4,351850,40138396,91052732,214965,2437,4,4,667651,667515,0
2,5202,113603749,128663415,250856,2670,4,2,664674,664539,0
1,3742,63164344,120103644,6333,3027,5,2,21307,21084,4
2,188658,64798606,61973353,122082,2940,5,2,521614,521526,0
1,3837,63251117,50643145,3469,1682,5,2,14622,14396,4
3,1058,18964641,12668186,972,366,5,3,3088,2976,1
3,120462,49251950,74717511,317942,1607,5,3,992389,992265,0
4,3072,63166480,25346107,2025,907,5,4,7029,6911,1
2,380,6323493,14394552,45439,86,5,2,46141,46036,3
1,86675,17280145,4504445,83075,166,5,1,170159,170055,3
3,436,6331927,12785093,3387,181,5,3,7008,6905,2
1,49,3586,39947,337,387,5,1,976,874,1
2,5794,101157528,19132418,2358,2086,5,2,16596,16458,1
2,2456,6582979,12860856,2241,2696,5,2,13229,13089,1
4,350398,21132459,59442427,213209,1747,5,4,655833,655707,0
4,304284,19130769,43358467,281301,1037,5,4,983638,983516,0
3,773,18936745,12625625,482,161,5,3,2167,2066,2
2,187709,45837665,54446059,121574,2480,4,2,518712,518624,0
2,284354,93924452,25499849,305060,1580,5,4,956341,956209,0
3,120373,49244596,70118681,317796,1577,5,3,991871,991747,0
1,1535,18979974,67085171,246502,1185,4,1,646478,646354,0
1,1473,31558885,31698336,2487,1526,5,1,9447,9327,1
1,46192,15062250,13411,100,101,5,1,46485,46376,3
4,1934,12814596,19124906,2226,2162,5,5,15376,15153,4
1,4218,107244720,79632349,242318,2550,5,1,518995,518907,0
1,3226,67330518,92966055,411523,1737,5,1,655712,655586,0
4,304928,25481695,80348636,283394,1377,5,4,989199,989075,0
1,178977,26502168,12667689,299811,1420,5,2,954581,954449,0
1,589,40517,48706819,408730,1137,4,1,645959,645834,0
1,650,18919226,6345280,656,151,5,1,2419,2324,2
1,5964,126239134,149321021,251797,2980,5,1,668172,668037,0
2,284573,100234036,25506285,305107,1650,5,4,956866,956734,0
1,599,12632723,6343147,622,146,5,1,1838,1738,2
2,7464,107598560,164271160,8181,3107,5,3,30299,30060,4
4,349860,14831524,76086989,158383,2400,5,4,661334,661199,0
3,1364,6423572,12703221,1191,836,4,4,5448,5331,1
1,1137,18962485,25414521,4058,181,5,1,5519,5404,2
2,285504,112890020,25524119,305236,1850,4,4,958536,958404,0
4,349518,14783845,76023798,157820,1880,5,4,655107,654983,0
2,2338,12858622,31779196,3010,2517,5,2,7369,7285,1
4,349663,14768698,40450322,211815,1267,5,4,649041,648915,0
2,645,62899,25255823,1038,386,5,2,2503,2436,1
4,2268,25375449,31649405,2030,1141,4,4,7297,7178,1
2,1317,31547911,42436649,409066,1097,5,2,645351,645228,0
3,118956,30255332,51159233,316816,1187,5,3,985800,985677,0
2,472,12615505,6340911,564,191,5,2,2774,2679,3
2,184878,20417321,23977095,119664,1180,5,2,509647,509566,0
2,288414,157161540,25593480,305787,2530,5,4,964679,964535,0
1,182467,89697285,12747742,300388,2300,5,2,962690,962547,0
1,326,6323899,20494,151,176,4,1,1321,1218,3
1,180396,51778766,12693669,300000,1710,5,2,957202,957070,0
1,2029,56762700,35381743,239733,1850,5,1,512755,512673,0
4,304922,25480861,74964330,283247,1367,5,4,988987,988863,0
2,6324,164012770,118382668,414487,2737,5,2,671073,670936,0
1,179429,32829160,12676627,299876,1520,5,2,955685,955553,0
1,177314,7482541,12604876,299350,730,4,2,947751,947627,0
3,179348,133636902,138220474,288792,2167,5,3,662493,662362,0
4,305228,25523007,106585548,285323,1837,5,4,995616,995492,0
3,137,18162,40803,469,146,5,3,75588,75473,3
1,1811,25270070,57002082,3815,2587,5,1,13756,13631,1
2,186988,39486720,36698261,120947,2260,4,2,516461,516373,0
4,6166,107484767,101189077,6085,2347,5,4,15747,15616,1
3,124617,125100705,133375819,321806,3037,4,3,1012220,1012085,0
1,3328,88303484,50797826,4884,2957,5,2,20648,20422,4
2,282439,68610858,19163948,304648,1220,4,4,952489,952357,0
2,164,5909466,12843,149,26,4,2,26152,26077,3
4,349597,14794757,76042143,158006,2000,5,4,656602,656474,0
2,184422,14082241,17648290,119299,910,4,2,507701,507624,0
3,133,17994,18951288,992,146,4,3,1377,1270,3
3,121705,74523945,82806056,318996,2057,5,3,996994,996864,0
2,398,6318943,12628858,563,116,5,2,1186,1097,3
2,188594,64789646,61964393,122018,2840,4,2,521188,521100,0
1,179390,32823836,12671345,299838,1460,4,2,955247,955115,0
1,50,3676,38779,327,367,5,1,662,593,1
4,306547,38249300,176182295,290242,2987,5,4,1011545,1011410,0
2,283243,74963774,25480027,304916,1360,5,4,953745,953613,0
2,187,6304485,27986,263,171,5,2,735,630,2
2,2196,50482615,54553649,246969,1610,4,2,651442,651318,0
2,2952,74520652,67730433,410712,1427,5,2,651326,651200,0
3,179149,146193791,56950415,153799,1920,5,3,655750,655625,0
2,3273,82014018,74063218,411164,1647,5,2,654473,654347,0
3,330,29615,12706044,2032,106,5,3,2551,2452,2
2,3975,75770733,124688060,416937,1927,5,2,996174,996050,0
2,5938,157694756,105750895,413903,2547,5,2,668539,668403,0
2,288800,163486848,31919185,306181,2690,5,4,965842,965698,0
3,180645,158910987,195044337,291432,2577,5,3,669051,668915,0
1,5456,115849560,143517343,414253,2417,5,1,667443,667307,0
2,2050,56764357,25405370,2627,1266,5,2,11125,11004,1
2,56,7882,16735,186,46,5,2,344,258,3
3,1585,214922,6540196,2037,2357,5,3,15765,15634,1
3,176222,76766710,80074420,286177,1467,5,3,651961,651835,0
1,6513,126276923,187693118,415921,2867,5,1,673685,673548,0
1,132,9196,16301581,237470,740,5,1,506868,506792,0
1,1854,50459186,35339636,239372,1470,5,1,511449,511368,0
1,589,6345344,27112,200,251,5,1,1468,1353,2
2,148,10305,6318759,293,116,5,2,1795,1699,3
3,175876,76739465,68774289,285820,1387,5,3,650475,650349,0
4,2307,19016728,115511,1922,136,5,4,4857,4757,2
3,2937,44297005,25392515,2478,1271,5,4,12016,11809,4
4,349528,14785235,76025198,157830,1895,5,4,655426,655302,0
2,1853,252036,31789238,3045,2736,5,4,16151,15912,4
2,635,55111,25375035,3421,211,5,2,4365,4255,2
3,178960,139888206,56948175,153783,1895,5,3,655426,655302,0
3,119700,41979339,63786915,317358,1357,5,3,988892,988768,0
3,123747,106157938,127040056,321286,2847,5,3,1008992,1008857,0
1,178374,20154431,12637775,299593,1090,4,2,950958,950827,0
4,1971,6410391,16910,128,136,5,4,4277,4185,2
3,174964,64082640,19023608,151721,1155,5,3,646131,646007,0
1,184307,127599088,12800562,300768,2890,5,2,968153,968009,0
2,3360,44369978,56988654,3882,2242,5,3,10008,9846,4
1,3520,82031293,69700378,5275,2886,4,1,12171,12089,1
1,5443,107328902,149276978,251318,2740,5,1,665906,665771,0
2,1089,25239250,19088395,2101,1552,5,3,8902,8694,4
1,128779,25842892,31965555,125348,236,5,1,244293,244233,3
2,188632,64794966,61969713,122056,2900,5,2,521562,521474,0
4,349224,14743367,38139845,156153,1430,4,4,649491,649367,0
4,304316,19135217,49673918,281617,1087,5,4,984623,984501,0
4,349669,14804732,76060009,158192,2110,5,4,657940,657809,0
2,305,6320826,17508,133,141,5,2,5122,5019,2
2,415,40366,18935261,712,221,5,2,2140,2029,2
1,1535,18979974,67086011,246508,1195,5,1,646502,646378,0
1,2692,69386854,44400640,3863,2172,4,2,15399,15176,4
3,123735,106156270,127038110,321272,2827,5,3,1008956,1008821,0
3,120496,49254904,76425873,317998,1617,5,3,992507,992383,0
2,187748,45841848,55631006,121630,2510,5,2,518813,518725,0
2,290250,176183407,38250412,306555,3000,4,4,969278,969134,0
1,2271,37904924,79752090,247449,1600,4,1,651424,651300,0
4,349846,14829578,76085029,158369,2380,5,4,661065,660930,0
2,2366,56785796,61394593,410156,1287,4,2,649441,649315,0
3,173184,19906151,11924159,282891,827,5,3,641560,641442,0
1,316639,101471398,70152693,317625,1907,4,1,996138,996014,0
3,117932,11292204,38476107,315627,777,5,3,979897,979781,0
1,517,6327138,29222196,245034,895,4,1,643302,643186,0
1,4501,113555638,85957053,242700,2700,4,1,519973,519885,0
2,2514,62431874,61400733,410242,1297,4,2,649679,649553,0
4,304160,19114702,24417810,280447,867,5,4,981055,980939,0
2,281619,49674196,19135495,304318,1090,4,4,950958,950827,0
3,3866,44426158,75992368,5471,2706,5,4,24138,23910,4
3,713,12641630,28103,268,171,5,3,89570,89455,3
1,150,20356,20230,147,176,5,1,159392,159292,3
1,1519,37850898,25345028,2023,952,5,2,4235,4117,4
2,577,12630025,18925540,635,121,5,2,1410,1306,3
4,158808,27477190,21928,166,191,5,5,317843,317740,3
1,5151,101017374,142953437,250945,2600,5,1,663745,663610,0
3,120837,60029391,76444139,318221,1687,4,3,993094,992970,0
1,1483,6376002,6387581,1565,91,5,1,3124,3064,2
3,180376,152594282,188704914,290834,2427,5,3,667633,667497,0
1,743,5949135,48717169,408851,1187,4,1,646902,646777,0
4,348983,14704925,27799479,211084,877,4,4,642079,641961,0
1,632,82560,6394282,924,887,5,1,3735,3611,1
1,136,9468,6312527,239,56,5,1,501,412,3
1,316466,95168038,70137338,317461,1817,5,1,995294,995170,0
4,243,6312655,9232,69,56,5,4,496,414,2
3,2576,44280142,19053011,1702,1346,5,3,7930,7796,1
1,315295,68741897,44857115,316048,1437,5,1,990273,990149,0
2,188,6304555,25277,240,146,5,2,1265,1165,2
3,182900,209419092,239242154,293409,3047,5,3,676558,676421,0
2,1064,25238954,29274549,245583,1215,5,2,646541,646417,0
1,313793,25778191,25845936,314414,887,5,1,981350,981234,0
3,173544,32513422,12690918,151336,835,4,3,642713,642597,0
2,4948,107295022,124042974,250495,2490,5,2,662971,662836,0
4,348954,14706613,25463825,155066,1025,4,4,644714,644591,0
3,2424,31697020,12814082,2300,1586,4,3,10820,10700,1
1,5551,151376648,86033325,243591,3030,5,1,522300,522212,0
1,5025,132466086,85993624,243133,2850,5,1,521200,521112,0
4,684,18931563,36668,387,181,5,4,1644,1550,2
1,183148,102342512,12778044,300606,2640,5,2,965569,965425,0
4,228,22960,6326501,400,121,5,4,1766,1677,3
1,4124,91771734,105626740,412480,1997,5,1,659190,659062,0
2,3539,69449145,110082771,416271,1697,5,2,993396,993272,0
3,123721,106154324,127036442,321260,2807,5,3,1008914,1008779,0
2,4390,63331238,50714248,3877,2596,5,3,11210,11043,4
3,176000,76748967,75079396,286006,1407,4,3,650801,650675,0
4,2631,44298672,19115746,2380,1727,5,4,9602,9475,1
2,1959,50463082,31763898,3145,2052,5,3,13272,13057,4
4,1829,19052971,6422045,1101,1201,5,5,7853,7652,4
4,263,6315398,19843,204,86,5,4,565,473,3
1,1109,31533617,22677623,238459,1110,5,1,509274,509193,0
2,184445,14085167,17651216,119322,940,5,2,508305,508228,0
1,897,12642994,31579861,1472,494,5,2,5449,5296,4
1,132,9196,16305347,237499,780,5,1,506926,506850,0
1,55788,9316559,15618565,55939,106,5,1,111944,111836,3
3,3638,56923915,6424055,1143,1202,5,4,10186,9977,4
1,4146,107232494,69755742,5908,3277,5,2,25131,24900,4
1,403,6319283,12596915,546,96,4,1,1351,1261,3
3,179008,127317992,131901550,288452,2077,4,3,660888,660757,0
2,164,21558,11218051,90892,186,5,2,91929,91826,3
4,303954,19095087,18094760,280069,737,5,4,979518,979402,0
3,2299,44237541,25356389,2182,846,5,3,6737,6624,1
2,947,25230955,22940303,245179,885,5,2,643281,643165,0
1,1867,44165508,37986775,2668,1252,5,2,5909,5758,4
4,774,6354260,20486,155,171,5,5,1895,1802,2
4,304948,25484475,81292311,283755,1407,5,4,989933,989809,0
1,182015,77075469,12732626,300281,2140,5,2,960934,960795,0
2,3595,82036161,86166514,248817,2220,5,2,658696,658561,0
1,2028,56762630,35362941,239598,1640,5,1,512067,511986,0
2,3325,63136882,94880608,5576,2847,5,3,20166,19940,4
3,2550,153953,6319262,294,126,5,3,5843,5749,2
3,598,38943,11061,81,76,5,3,1467,1372,2
4,136,18022,12640037,704,146,5,4,2113,2018,3
2,122,12783,12797,121,76,5,2,285,226,1
3,1445,12737693,37967281,2377,1231,5,4,7915,7710,4
4,2203,37940564,25346184,2038,952,4,5,6995,6834,4
4,1007,18953110,19758,147,166,5,5,2741,2636,3
2,448,6331901,12771968,3154,171,4,2,6589,6486,2
1,181750,77054199,12726190,300234,2070,4,2,960257,960118,0
2,5115,82227323,234562,1726,2546,5,3,17062,16929,1
2,1237,31542626,19112463,2283,1777,5,2,11079,10956,1
4,305485,25551356,112917063,285752,2067,5,4,997012,996882,0
1,313620,19474813,25836034,314288,857,4,1,981011,980895,0
3,430,12617933,6344652,694,76,5,3,1685,1594,2
1,183140,102341400,12777210,300600,2630,5,2,965454,965310,0
2,115,15071,12621985,464,116,4,2,882,789,2
1,182461,89696451,12746630,300380,2290,5,2,962518,962375,0
1,366,12608222,39574,408,211,5,1,931,872,2
2,6262,164008401,113392503,414355,2727,5,2,670857,670720,0
1,2028,56762630,35369143,239643,1710,4,1,512280,512199,0
4,351882,40142844,91057212,214997,2487,5,4,668029,667893,0
4,352119,46455101,91066452,215063,2587,5,4,669069,668933,0
3,179728,158824077,57098200,153928,2085,5,3,657878,657747,0
1,4502,97695997,118255509,413044,2147,5,1,662305,662174,0
2,289404,169826553,38236234,306453,2840,5,4,967599,967455,0
1,178146,13843528,12630302,299539,1010,5,2,950185,950060,0
2,2786,63106047,67858833,247757,1885,5,2,655408,655284,0
2,921,25229320,12666303,1007,266,5,2,3429,3317,3
3,3720,25391364,21274,158,186,5,3,4694,4592,2
3,775,12649704,28291,215,256,5,3,129287,129180,3
3,2835,44282773,25365605,2186,1121,5,4,9576,9385,4
3,121407,68203287,82778474,318726,1867,5,3,996015,995891,0
1,991,12664854,38079,351,266,5,1,2788,2678,3
3,3832,19104559,12804925,3701,176,5,3,7918,7806,2
4,349193,14725387,27812499,211184,1017,5,4,644062,643942,0
2,5682,126219886,136699527,251365,2790,4,2,666847,666712,0
4,293,6319192,15957,121,126,5,5,652,564,3
1,179557,32838927,12678295,299888,1540,4,2,955855,955723,0
2,4969,82214033,228168,1680,2476,5,3,16310,16178,1
4,1534,19021237,94945,775,896,5,4,5691,5570,1
2,280782,30735395,19121584,304213,940,5,4,949644,949519,0
3,123669,106147096,120725787,321034,2727,4,3,1007741,1007606,0
2,156,16363,6321039,347,116,5,2,643,585,1
2,125168,25661756,25867867,128957,236,4,2,244293,244233,3
2,745,18924616,12677547,1053,494,4,3,5640,5482,4
4,305865,27435164,157164042,288432,2557,5,4,1005749,1005614,0
4,3831,56954725,69538703,3847,1602,5,5,11396,11189,4
1,5477,148618979,86027410,243528,3000,5,1,522145,522057,0
4,349013,14714717,31788881,155498,1115,5,4,645771,645647,0
2,5939,157694826,105759015,413961,2637,5,2,669448,669311,0
2,1910,44171499,48233259,246619,1505,5,2,650508,650384,0
1,119064,19036693,31634808,119280,216,5,1,239015,238899,3
1,4622,138730335,44542203,5464,2726,5,1,20132,19996,1
4,244,25115,17582,134,141,4,4,984,885,2
2,6303,148675858,136750736,251941,3050,5,2,669060,668925,0
2,111,14487,22020,221,111,5,2,526,434,2
1,1723,12689496,13437,96,106,5,1,2301,2198,2
2,282446,68611734,19164824,304655,1230,5,4,952519,952387,0
1,135,9415,6317232,279,101,5,1,495,442,2
1,3285,69431837,92970092,411571,1747,5,1,655833,655707,0
3,954,25241948,21080,158,181,5,3,1917,1808,2
2,5938,157694756,105756215,413941,2607,4,2,669211,669075,0
2,3575,69451797,112055363,416346,1727,5,2,993741,993617,0
2,4672,100984566,117726392,250171,2430,5,2,661728,661593,0
1,6304,129670254,161939412,252261,3060,5,1,669372,669237,0
3,110,14607,14623,105,116,5,3,1159,1069,2
1,2985,63119490,79155082,241304,2240,5,1,516021,515933,0
2,2630,18512386,6416055,2076,106,5,2,4889,4794,2
3,181193,184106244,82225529,155045,2420,5,3,661710,661575,0
4,352540,46497204,91130975,215809,2877,5,4,673991,673854,0
2,285523,112892592,25534125,305361,1880,4,4,958887,958754,0
1,4820,100994648,130881098,413550,2307,5,1,665391,665256,0
1,585,12623258,12647739,768,226,5,1,2321,2225,3
4,348839,14691700,19130426,154559,865,4,4,643066,642950,0
1,424,6320694,12643738,685,256,5,1,1311,1246,3
4,350522,21149695,59466932,213439,1937,4,4,658197,658070,0
4,349962,14845702,81090931,158617,2560,5,4,663593,663458,0
4,349982,14848482,82407429,158678,2590,5,4,663727,663592,0
4,305034,25496235,93920560,284326,1537,5,4,991793,991669,0
2,3501,82029657,86685514,411623,1817,5,2,657127,657001,0
4,304901,25478039,74172891,283197,1337,4,4,988274,988150,0
4,349912,14838752,76094269,158435,2480,5,4,662890,662755,0
1,1319,25266854,25433220,4366,191,5,1,6024,5909,2
2,98356,11620600,17568577,91915,206,5,2,190587,190487,3
2,3501,82029657,86688314,411643,1847,5,2,657188,657061,0
1,314253,38392727,32179945,314923,1057,5,1,984007,983885,0
2,2895,38016929,140977,1052,1506,5,3,9144,9019,1
2,124,8661,6324850,335,186,4,3,7417,7322,2
1,4675,119859083,85967262,242830,2730,5,1,520414,520326,0
2,186093,33112339,36648981,120541,1810,5,2,512703,512621,0
4,660,6335157,9234,68,56,5,5,1308,1231,2
2,480,12333868,6337935,534,176,5,2,6395,6332,2
3,1568,25314690,25336101,1861,886,5,3,5671,5550,1
2,1317,31547911,42438329,409078,1117,5,2,645682,645559,0
1,4699,100986365,124573257,413345,2257,4,1,664552,664417,0
1,183,19628,18900,167,134,5,2,1271,1123,4
4,305078,25502351,100230380,284546,1607,5,4,992389,992265,0
1,186,6304415,19808,203,86,5,1,838,743,2
1,152,20828,21316,159,186,5,1,205942,205842,3
2,118,15719,6398983,1771,126,5,2,3815,3719,2
2,205,20321,12577,94,96,4,2,3460,3361,2
1,461,12614464,6079354,572,206,4,1,13952,13856,2
1,183802,114978346,12794168,300722,2820,5,2,967396,967252,0
4,350926,27477156,87856406,214450,2117,5,4,661683,661552,0
3,177423,114604685,44309954,153157,1630,5,3,651761,651637,0
1,1407,190152,6516146,1906,2082,5,1,7896,7760,1
3,568,12629252,6326397,405,116,5,3,1795,1699,3
2,6695,126289424,200446242,420317,2537,4,2,1005665,1005530,0
2,3039,12763717,187502,3138,166,5,2,6707,6607,2
2,498,6338784,26526,190,251,5,3,210544,210431,3
1,4107,50737000,69600948,4390,2696,5,1,13229,13089,1
2,1430,193198,31730358,2621,2081,5,4,12434,12202,4
